Number,Name,lat,lon
21316,MOUNTAIN VIEW 2 1,37.3101,-122.137
21317,HAYWARD 3 1,37.6978,-122.1456
21318,HAYWARD 4 1,37.6649,-122.0146
21319,CUPERTINO 1 1,37.4055,-122.0556
21320,CUPERTINO 1 2,37.4055,-122.0556
21321,CUPERTINO 1 3,37.4055,-122.0556
21322,CUPERTINO 2 1,37.2992,-122.1499
21323,WINTERS 1,38.528,-122.0316
21324,WINTERS 2,38.528,-122.0316
21325,CASTRO VALLEY 1 1,37.7857,-122.0318
21326,CASTRO VALLEY 2 1,37.7542,-122.0994
21327,CASTRO VALLEY 2 2,37.7542,-122.0994
21328,CASTRO VALLEY 2 3,37.7542,-122.0994
21329,CASTRO VALLEY 2 4,37.7542,-122.0994
21330,PLEASANT HILL 1 1,37.9213,-121.9781
21331,PLEASANT HILL 2 1,38.0147,-122.0423
21332,MOUNTAIN VIEW 3 1,37.3979,-122.1527
21333,WALNUT CREEK 1 1,37.8727,-122.1008
21334,MOUNTAIN VIEW 4 1,37.4528,-122.1049
21335,MOUNTAIN VIEW 5 1,37.4199,-122.0385
21336,WALNUT CREEK 2 1,37.8134,-122.1338
21337,SANTA CRUZ 3 1,37.0632,-122.1275
21338,SANTA CRUZ 3 2,37.0632,-122.1275
21339,HAYWARD 5 1,37.5495,-122.0893
21340,HAYWARD 5 2,37.5495,-122.0893
21341,HAYWARD 6 1,37.6188,-122.0854
21342,HAYWARD 6 2,37.6188,-122.0854
21343,SARATOGA 1 1,37.2793,-121.9871
21344,SARATOGA 1 2,37.2793,-121.9871
21345,SARATOGA 2 1,37.2943,-122.0763
21346,SARATOGA 2 2,37.2943,-122.0763
21347,CONCORD 1 1,37.9864,-122.131
21348,CONCORD 1 2,37.9864,-122.131
21349,CONCORD 1 3,37.9864,-122.131
21350,CONCORD 1 4,37.9864,-122.131
21351,CONCORD 2 1,37.9138,-122.1039
21352,WALNUT CREEK 3 1,37.9384,-122.132
21353,WALNUT CREEK 3 2,37.9384,-122.132
21354,HAYWARD 7 1,37.5855,-122.0808
21355,SUNNYVALE 1 1,37.3503,-122.0104
21356,SUNNYVALE 1 2,37.3503,-122.0104
21357,SUNNYVALE 2 1,37.3078,-122.0726
21358,SUNNYVALE 2 2,37.3078,-122.0726
21359,NEWARK 1 1,37.5209,-122.0693
21360,NEWARK 2 1,37.5547,-122.1061
21361,NEWARK 2 2,37.5547,-122.1061
21362,SUNNYVALE 3 1,37.2778,-121.9401
21363,SUNNYVALE 3 2,37.2778,-121.9401
21364,SUNNYVALE 4 1,37.3989,-121.9362
21365,VACAVILLE 1 1,38.3834,-121.9604
21366,VACAVILLE 1 2,38.3834,-121.9604
21367,VACAVILLE 2 1,38.4075,-121.9604
21368,CONCORD 3 1,37.8997,-121.9491
21369,CONCORD 4 1,37.9783,-122.0558
21370,CONCORD 4 2,37.9783,-122.0558
21371,CASTRO VALLEY 3 1,37.7722,-122.0421
21372,ALAMO 1 1,37.857,-121.9735
21373,UNION CITY 1 1,37.6356,-121.9416
21374,UNION CITY 1 2,37.6356,-121.9416
21375,UNION CITY 2 1,37.6733,-121.9232
21376,SUNNYVALE 5 1,37.2937,-122.0451
21377,SUNNYVALE 5 2,37.2937,-122.0451
21378,SUNNYVALE 5 3,37.2937,-122.0451
21379,SUNNYVALE 6 1,37.4587,-121.9166
21380,SCOTTS VALLEY 1,37.0795,-121.942
21381,SCOTTS VALLEY 2,37.0795,-121.942
21382,CONCORD 5 1,37.8908,-122.0834
21383,CONCORD 5 2,37.8908,-122.0834
21384,CONCORD 5 3,37.8908,-122.0834
21385,FAIRFIELD 3 1,38.3463,-121.9703
21386,FAIRFIELD 3 2,38.3463,-121.9703
21387,FAIRFIELD 3 3,38.3463,-121.9703
21388,FAIRFIELD 4 1,38.1946,-122.0234
21389,FAIRFIELD 4 2,38.1946,-122.0234
21390,SAN JOSE 1 1,37.3912,-121.9703
21391,SAN JOSE 2 1,37.3199,-121.9875
21392,WALNUT CREEK 4 1,37.8256,-121.9614
21393,WALNUT CREEK 4 2,37.8256,-121.9614
21394,DANVILLE 1 1,37.7918,-121.9923
21395,DANVILLE 1 2,37.7918,-121.9923
21396,DANVILLE 2 1,37.8366,-121.9074
21397,SANTA CRUZ 4 1,36.9777,-122.0537
21398,SANTA CRUZ 5 1,36.9251,-121.858
21399,SANTA CRUZ 5 2,36.9251,-121.858
21400,SANTA CRUZ 5 3,36.9251,-121.858
21401,SAN JOSE 3 1,37.1906,-122.0853
21402,SAN JOSE 3 2,37.1906,-122.0853
21403,SAN JOSE 3 3,37.1906,-122.0853
21404,LOS GATOS 1 1,37.1191,-122.0521
21405,SANTA CLARA 1 1,37.4371,-122.0127
21406,SANTA CLARA 1 2,37.4371,-122.0127
21407,SANTA CLARA 1 3,37.4371,-122.0127
21408,SANTA CLARA 1 4,37.4371,-122.0127
21409,SANTA CLARA 2 1,37.2799,-121.9967
21410,SANTA CLARA 2 2,37.2799,-121.9967
21411,SANTA CLARA 2 3,37.2799,-121.9967
21412,SANTA CLARA 2 4,37.2799,-121.9967
21413,SANTA CRUZ 6 1,37.1069,-121.977
21414,SANTA CRUZ 6 2,37.1069,-121.977
21415,LOS GATOS 2 1,37.2282,-121.8923
21416,FREMONT 3 1,37.5271,-122.0158
21417,FREMONT 3 2,37.5271,-122.0158
21418,FREMONT 4 1,37.5664,-121.945
21419,SAN RAMON 1 1,37.7209,-121.9372
21420,SAN RAMON 2 1,37.7542,-122.0281
21421,SAN RAMON 2 2,37.7542,-122.0281
21422,SANTA CLARA 3 1,37.3768,-122.0087
21423,SANTA CLARA 3 2,37.3768,-122.0087
21424,SANTA CLARA 3 3,37.3768,-122.0087
21425,SANTA CLARA 3 4,37.3768,-122.0087
21426,FREMONT 5 1,37.4224,-121.9475
21427,FREMONT 5 2,37.4224,-121.9475
21428,FREMONT 5 3,37.4224,-121.9475
21429,FREMONT 6 1,37.4457,-121.9781
21430,SAN JOSE 4 1,37.2977,-122.0317
21431,SAN JOSE 5 1,37.2308,-121.868
21432,CONCORD 6 1,37.9498,-121.9145
21433,CONCORD 7 1,37.9843,-121.9034
21434,CAMPBELL 1 1,37.2439,-122.0134
21435,CAMPBELL 1 2,37.2439,-122.0134
21436,CAMPBELL 2 1,37.1935,-121.9368
21437,CAPITOLA 1,36.8856,-121.8318
21438,SANTA CLARA 4 1,37.4433,-122.0414
21439,SANTA CLARA 5 1,37.4186,-121.9746
21440,SANTA CLARA 5 2,37.4186,-121.9746
21441,SAN JOSE 6 1,37.4173,-121.9291
21442,SAN JOSE 6 2,37.4173,-121.9291
21443,SAN JOSE 6 3,37.4173,-121.9291
21444,SAN JOSE 7 1,37.2312,-121.8479
21445,SAN JOSE 7 2,37.2312,-121.8479
21446,SOQUEL 1,37.1329,-121.8483
21447,SOQUEL 2,37.1329,-121.8483
21448,SUISUN CITY 1 1,38.1925,-121.8626
21449,SUISUN CITY 2 1,38.1674,-122.0169
21450,SUISUN CITY 2 2,38.1674,-122.0169
21451,LOS GATOS 3 1,37.1548,-121.9974
21452,LOS GATOS 4 1,37.1432,-122.0177
21453,LOS GATOS 4 2,37.1432,-122.0177
21454,LOS GATOS 4 3,37.1432,-122.0177
21455,SAN JOSE 8 1,37.2088,-121.9207
21456,SAN JOSE 8 2,37.2088,-121.9207
21457,SAN JOSE 8 3,37.2088,-121.9207
21458,SAN JOSE 9 1,37.1585,-122.02
21459,SAN JOSE 9 2,37.1585,-122.02
21460,SAN JOSE 9 3,37.1585,-122.02
21461,SAN JOSE 9 4,37.1585,-122.02
21462,VACAVILLE 3 1,38.2959,-121.9671
21463,VACAVILLE 4 1,38.2348,-122.0176
21464,VACAVILLE 4 2,38.2348,-122.0176
21465,VACAVILLE 4 3,38.2348,-122.0176
21466,SAN JOSE 10 1,37.4224,-121.9958
21467,SAN JOSE 10 2,37.4224,-121.9958
21468,SAN JOSE 11 1,37.3871,-121.9989
21469,SAN RAMON 3 1,37.7239,-121.9721
21470,SAN RAMON 4 1,37.8552,-121.9914
21471,DUBLIN 1 1,37.7592,-121.9466
21472,DUBLIN 2 1,37.6337,-121.9736
21473,DUBLIN 2 2,37.6337,-121.9736
21474,DANVILLE 3 1,37.7255,-121.9338
21475,DANVILLE 3 2,37.7255,-121.9338
21476,FREMONT 7 1,37.4532,-121.8416
21477,FREMONT 8 1,37.5121,-121.9018
21478,FREMONT 8 2,37.5121,-121.9018
21479,SAN JOSE 12 1,37.3183,-121.9946
21480,PITTSBURG 1 1,38.0335,-121.8772
21481,PITTSBURG 2 1,38.0778,-121.8182
21482,PITTSBURG 3 1,38.1064,-121.9108
21483,PITTSBURG 3 2,38.1064,-121.9108
21484,SAN JOSE 13 1,37.3319,-121.9067
21485,SAN JOSE 14 1,37.4076,-121.9066
21486,SAN JOSE 14 2,37.4076,-121.9066
21487,SAN JOSE 14 3,37.4076,-121.9066
21488,SAN JOSE 14 4,37.4076,-121.9066
21489,SAN JOSE 14 5,37.4076,-121.9066
21490,SAN JOSE 15 1,37.3045,-121.8997
21491,SAN JOSE 15 2,37.3045,-121.8997
21492,SAN JOSE 16 1,37.385,-121.9222
21493,SAN JOSE 17 1,37.3275,-121.845
21494,SAN JOSE 18 1,37.2357,-121.8766
21495,SAN JOSE 19 1,37.3207,-121.8298
21496,SAN JOSE 20 1,37.3318,-121.8628
21497,SAN JOSE 20 2,37.3318,-121.8628
21498,APTOS 1,36.9995,-121.8195
21499,CLAYTON 1,37.895,-121.9739
21500,MILPITAS 1 1,37.4732,-121.8211
21501,MILPITAS 1 2,37.4732,-121.8211
21502,MILPITAS 1 3,37.4732,-121.8211
21503,MILPITAS 2 1,37.5054,-121.8761
21504,MILPITAS 2 2,37.5054,-121.8761
21505,MILPITAS 2 3,37.5054,-121.8761
21506,SAN JOSE 21 1,37.4182,-121.7698
21507,SAN JOSE 21 2,37.4182,-121.7698
21508,SAN JOSE 21 3,37.4182,-121.7698
21509,SAN JOSE 21 4,37.4182,-121.7698
21510,PLEASANTON 1 1,37.7035,-121.8571
21511,PLEASANTON 1 2,37.7035,-121.8571
21512,SAN JOSE 22 1,37.4215,-121.7539
21513,SAN JOSE 22 2,37.4215,-121.7539
21514,SAN JOSE 23 1,37.3773,-121.8399
21515,SAN JOSE 23 2,37.3773,-121.8399
21516,SAN JOSE 23 3,37.3773,-121.8399
21517,SAN JOSE 24 1,37.1801,-121.9018
21518,SAN JOSE 25 1,37.1855,-121.8316
21519,SAN JOSE 25 2,37.1855,-121.8316
21520,PLEASANTON 2 1,37.6998,-121.8768
21521,PLEASANTON 3 1,37.6989,-121.9342
21522,PLEASANTON 3 2,37.6989,-121.9342
21523,SAN JOSE 26 1,37.2801,-121.8102
21524,SAN JOSE 26 2,37.2801,-121.8102
21525,SAN JOSE 27 1,37.2832,-121.8195
21526,SAN JOSE 27 2,37.2832,-121.8195
21527,SAN JOSE 28 1,37.3869,-121.8541
21528,SAN JOSE 28 2,37.3869,-121.8541
21529,SAN JOSE 29 1,37.4096,-121.9208
21530,SAN JOSE 30 1,37.1742,-121.7368
21531,SAN JOSE 31 1,37.179,-121.9098
21532,SAN JOSE 31 2,37.179,-121.9098
21533,SAN JOSE 32 1,37.3111,-121.8322
21534,SAN JOSE 33 1,37.253,-121.7733
21535,SAN JOSE 33 2,37.253,-121.7733
21536,ANTIOCH 1 1,37.9766,-121.768
21537,ANTIOCH 1 2,37.9766,-121.768
21538,ANTIOCH 1 3,37.9766,-121.768
21539,ANTIOCH 2 1,37.9565,-121.8613
21540,SAN JOSE 34 1,37.2704,-121.8736
21541,SAN JOSE 34 2,37.2704,-121.8736
21542,SAN JOSE 35 1,37.2643,-121.887
21543,SAN JOSE 35 2,37.2643,-121.887
21544,SAN JOSE 36 1,37.4011,-121.8569
21545,SAN JOSE 36 2,37.4011,-121.8569
21546,SAN JOSE 37 1,37.3244,-121.7956
21547,SAN JOSE 38 1,37.2767,-121.8485
21548,SAN JOSE 39 1,37.3916,-121.6839
21549,SAN JOSE 39 2,37.3916,-121.6839
21550,SAN JOSE 39 3,37.3916,-121.6839
21551,SAN JOSE 40 1,37.2854,-121.8658
21552,SAN JOSE 40 2,37.2854,-121.8658
21553,ANTIOCH 3 1,37.8887,-121.7916
21554,ANTIOCH 3 2,37.8887,-121.7916
21555,ANTIOCH 3 3,37.8887,-121.7916
21556,ANTIOCH 3 4,37.8887,-121.7916
21557,ANTIOCH 4 1,38.0059,-121.7111
21558,DIXON 1,38.434,-121.7676
21559,LIVERMORE 1 1,37.6779,-121.7561
21560,LIVERMORE 2 1,37.7978,-121.6612
21561,SAN JOSE 41 1,37.3443,-121.7481
21562,SAN JOSE 42 1,37.4054,-121.8291
21563,SAN JOSE 43 1,37.3181,-121.7755
21564,OAKLEY 1 1,38.0142,-121.5945
21565,OAKLEY 2 1,37.9558,-121.6812
21566,OAKLEY 2 2,37.9558,-121.6812
21567,SAN JOSE 44 1,37.3079,-121.7624
21568,SAN JOSE 44 2,37.3079,-121.7624
21569,DAVIS 3 1,38.6302,-121.684
21570,DAVIS 4 1,38.5805,-121.6515
21571,BRENTWOOD 1 1,37.9848,-121.7326
21572,BRENTWOOD 1 2,37.9848,-121.7326
21573,BRENTWOOD 2 1,37.907,-121.6208
21574,TRACY 1 1,37.8092,-121.6247
21575,SAN MARTIN 1,37.0315,-121.6406
21576,SAN MARTIN 2,37.0315,-121.6406
21577,MORGAN HILL 1 1,37.2472,-121.5718
21578,MORGAN HILL 1 2,37.2472,-121.5718
21579,MORGAN HILL 2 1,37.2718,-121.6868
21580,DISCOVERY BAY 1,37.9058,-121.5971
21581,LIVERMORE 3 1,37.4626,-121.4948
21582,LIVERMORE 4 1,37.5535,-121.4853
21583,GILROY 1 1,37.0895,-121.5277
21584,GILROY 2 1,37.0264,-121.5248
21585,TRACY 2 1,37.6598,-121.4538
21586,TRACY 3 1,37.7452,-121.6085
21587,TRACY 3 2,37.7452,-121.6085
21588,TRACY 3 3,37.7452,-121.6085
21589,TRACY 3 4,37.7452,-121.6085
21590,STOCKTON 1 1,38.0766,-121.4816
21591,STOCKTON 1 2,38.0766,-121.4816
21592,STOCKTON 2 1,38.0725,-121.5337
21593,ANTIOCH 5 1,38.0169,-121.765
21594,ANTIOCH 5 2,38.0169,-121.765
21595,ANTIOCH 5 3,38.0169,-121.765
21596,ANTIOCH 5 4,38.0169,-121.765
21597,ANTIOCH 5 5,38.0169,-121.765
21598,ANTIOCH 5 6,38.0169,-121.765
21599,ANTIOCH 5 7,38.0169,-121.765
21600,BIRDS LANDING 1 1,38.1164,-121.769
21601,BIRDS LANDING 1 2,38.1164,-121.769
21602,BIRDS LANDING 1 3,38.1164,-121.769
21603,BIRDS LANDING 1 4,38.1164,-121.769
21604,BIRDS LANDING 1 5,38.1164,-121.769
21605,BIRDS LANDING 1 6,38.1164,-121.769
21606,BIRDS LANDING 1 7,38.1164,-121.769
21607,PITTSBURG 4 1,38.0169,-121.8439
21608,PITTSBURG 4 2,38.0169,-121.8439
21609,PITTSBURG 4 3,38.0169,-121.8439
21610,PITTSBURG 4 4,38.0169,-121.8439
21611,PITTSBURG 4 5,38.0169,-121.8439
21612,PITTSBURG 4 6,38.0169,-121.8439
21613,PITTSBURG 4 7,38.0169,-121.8439
21614,PITTSBURG 4 8,38.0169,-121.8439
21615,LIVERMORE 5 1,37.7341,-121.6516
21616,LIVERMORE 5 2,37.7341,-121.6516
21617,LIVERMORE 5 3,37.7341,-121.6516
21618,LIVERMORE 5 4,37.7341,-121.6516
21619,LIVERMORE 5 5,37.7341,-121.6516
21620,LIVERMORE 5 6,37.7341,-121.6516
21621,ANTIOCH 6 1,38.0175,-121.7587
21622,ANTIOCH 6 2,38.0175,-121.7587
21623,ANTIOCH 6 3,38.0175,-121.7587
21624,ANTIOCH 6 4,38.0175,-121.7587
21625,ANTIOCH 6 5,38.0175,-121.7587
21626,ANTIOCH 6 6,38.0175,-121.7587
21627,SANTA CLARA 6 1,37.3767,-121.9508
21628,SANTA CLARA 6 2,37.3767,-121.9508
21629,SANTA CLARA 6 3,37.3767,-121.9508
21630,SAN JOSE 45 1,37.2444,-121.7963
21631,SAN JOSE 45 2,37.2444,-121.7963
21632,STANFORD 2 1,37.4298,-122.1763
21633,STANFORD 2 2,37.4298,-122.1763
21634,STANFORD 2 3,37.4298,-122.1763
21635,STANFORD 2 4,37.4298,-122.1763
21636,STANFORD 2 5,37.4298,-122.1763
21637,STANFORD 2 6,37.4298,-122.1763
21638,STANFORD 2 7,37.4298,-122.1763
21639,GILROY 3 1,37.0001,-121.5367
21640,GILROY 3 2,37.0001,-121.5367
21641,PITTSBURG 5 1,38.0392,-121.8945
21642,PITTSBURG 5 2,38.0392,-121.8945
21643,PITTSBURG 5 3,38.0392,-121.8945
21644,PITTSBURG 5 4,38.0392,-121.8945
21645,PITTSBURG 5 5,38.0392,-121.8945
21646,PITTSBURG 5 6,38.0392,-121.8945
21647,PITTSBURG 5 7,38.0392,-121.8945
21648,PITTSBURG 5 8,38.0392,-121.8945
21649,PITTSBURG 6 1,38.0301,-121.873
21650,PITTSBURG 6 2,38.0301,-121.873
21651,PITTSBURG 6 3,38.0301,-121.873
21652,PITTSBURG 6 4,38.0301,-121.873
21653,PITTSBURG 6 5,38.0301,-121.873
21654,RODEO 1 1,38.0181,-122.2344
21655,SUISUN CITY 3 1,38.2268,-121.8433
21656,SUISUN CITY 3 2,38.2268,-121.8433
21657,SUISUN CITY 3 3,38.2268,-121.8433
21658,SUISUN CITY 3 4,38.2268,-121.8433
21659,SUISUN CITY 3 5,38.2268,-121.8433
21660,BYRON 1,37.7892,-121.6019
21661,BYRON 2,37.7892,-121.6019
21662,BYRON 3,37.7892,-121.6019
21663,BYRON 4,37.7892,-121.6019
21664,OAKLAND 19 1,37.7968,-122.2819
21665,OAKLAND 19 2,37.7968,-122.2819
21666,OAKLAND 19 3,37.7968,-122.2819
21667,OAKLAND 19 4,37.7968,-122.2819
21668,OAKLAND 19 5,37.7968,-122.2819
21669,OAKLAND 19 6,37.7968,-122.2819
21670,OAKLAND 19 7,37.7968,-122.2819
21671,OAKLAND 19 8,37.7968,-122.2819
21672,OAKLAND 19 9,37.7968,-122.2819
21673,VACAVILLE 5 1,38.3989,-121.924
21674,VACAVILLE 5 2,38.3989,-121.924
21675,ANTIOCH 7 1,38.0144,-121.7907
21676,BIRDS LANDING 2 1,38.1381,-121.8053
21677,BIRDS LANDING 2 2,38.1381,-121.8053
21678,BIRDS LANDING 2 3,38.1381,-121.8053
21679,BIRDS LANDING 3 1,38.1711,-121.8461
21680,BIRDS LANDING 3 2,38.1711,-121.8461
21681,BIRDS LANDING 3 3,38.1711,-121.8461
21682,BIRDS LANDING 3 4,38.1711,-121.8461
21683,BIRDS LANDING 3 5,38.1711,-121.8461
21684,COYOTE 1,37.2207,-121.7457
21685,COYOTE 2,37.2207,-121.7457
21686,COYOTE 3,37.2207,-121.7457
21687,COYOTE 4,37.2207,-121.7457
21688,COYOTE 5,37.2207,-121.7457
21689,COYOTE 6,37.2207,-121.7457
21690,COYOTE 7,37.2207,-121.7457
21691,COYOTE 8,37.2207,-121.7457
21692,BIRDS LANDING 4 1,38.1694,-121.8469
21693,BIRDS LANDING 4 2,38.1694,-121.8469
21694,BENICIA 3 1,38.0736,-122.1411
21695,BENICIA 3 2,38.0736,-122.1411
21696,BENICIA 3 3,38.0736,-122.1411
21697,BENICIA 3 4,38.0736,-122.1411
21698,MARTINEZ 3 1,38.0244,-122.0589
21699,MARTINEZ 3 2,38.0244,-122.0589
21700,TRACY 4 1,37.7107,-121.4906
21701,TRACY 4 2,37.7107,-121.4906
21702,TRACY 4 3,37.7107,-121.4906
21703,TRACY 4 4,37.7107,-121.4906
21704,TRACY 4 5,37.7107,-121.4906
21705,ALAMEDA 4 1,37.7886,-122.2889
21706,ALAMEDA 4 2,37.7886,-122.2889
21707,ALAMEDA 4 3,37.7886,-122.2889
21708,ALAMEDA 4 4,37.7886,-122.2889
21709,ALAMEDA 4 5,37.7886,-122.2889
21710,ALAMEDA 4 6,37.7886,-122.2889
21711,ALAMEDA 4 7,37.7886,-122.2889
21712,ALAMEDA 4 8,37.7886,-122.2889
21713,ALAMEDA 4 9,37.7886,-122.2889
21714,ALAMEDA 4 10,37.7886,-122.2889
21715,ALAMEDA 4 11,37.7886,-122.2889
21716,BIRDS LANDING 5 1,38.1167,-121.8219
21717,MARTINEZ 4 1,38.0169,-122.1117
21718,MARTINEZ 4 2,38.0169,-122.1117
21719,MARTINEZ 4 3,38.0169,-122.1117
21720,SANTA CLARA 7 1,37.3617,-121.9436
21721,SANTA CLARA 7 2,37.3617,-121.9436
21722,CROCKETT 1,38.0569,-122.2161
21723,CROCKETT 2,38.0569,-122.2161
21724,CROCKETT 3,38.0569,-122.2161
21725,CROCKETT 4,38.0569,-122.2161
21726,CROCKETT 5,38.0569,-122.2161
21727,HAYWARD 8 1,37.6347,-122.1338
21728,HAYWARD 8 2,37.6347,-122.1338
21729,HAYWARD 8 3,37.6347,-122.1338
21730,HAYWARD 8 4,37.6347,-122.1338
21731,HAYWARD 8 5,37.6347,-122.1338
21732,HAYWARD 8 6,37.6347,-122.1338
21733,SAN JOSE 46 1,37.425,-121.9319
21734,SAN JOSE 46 2,37.425,-121.9319
21735,SAN JOSE 46 3,37.425,-121.9319
21736,SAN JOSE 46 4,37.425,-121.9319
21737,SAN JOSE 46 5,37.425,-121.9319
21738,SAN JOSE 46 6,37.425,-121.9319
21739,SAN JOSE 46 7,37.425,-121.9319
21740,SAN JOSE 46 8,37.425,-121.9319
21741,SAN JOSE 46 9,37.425,-121.9319
21742,LIVERMORE 6 1,37.7908,-121.7181
21743,LIVERMORE 6 2,37.7908,-121.7181
21744,GILROY 4 1,36.999,-121.5363
21745,GILROY 4 2,36.999,-121.5363
21746,GILROY 4 3,36.999,-121.5363
21747,GILROY 4 4,36.999,-121.5363
21748,GILROY 4 5,36.999,-121.5363
21749,GILROY 4 6,36.999,-121.5363
21750,GILROY 4 7,36.999,-121.5363
21751,GILROY 4 8,36.999,-121.5363
21752,GILROY 4 9,36.999,-121.5363
21753,EL SOBRANTE 2 1,37.9418,-122.3909
21754,EL SOBRANTE 2 2,37.9418,-122.3909
21755,RODEO 2 1,38.0417,-122.2583
21756,RODEO 2 2,38.0417,-122.2583
21757,RODEO 2 3,38.0417,-122.2583
21758,SANTA CLARA 8 1,37.401,-121.9687
21759,BIRDS LANDING 6 1,38.1375,-121.8553
21760,BIRDS LANDING 6 2,38.1375,-121.8553
23000,PACIFIC GROVE 1,36.6363,-121.9367
23001,CARMEL 1,36.4807,-121.8281
23002,MONTEREY 1,36.53,-121.8262
23003,SEASIDE 2 1,36.5536,-121.7847
23004,SEASIDE 3 1,36.6846,-121.7358
23005,MARINA 1,36.749,-121.7691
23006,MARINA 2,36.749,-121.7691
23007,MARINA 3,36.749,-121.7691
23008,WATSONVILLE 1 1,36.8961,-121.6925
23009,WATSONVILLE 2 1,37.0299,-121.6924
23010,WATSONVILLE 3 1,36.9295,-121.7475
23011,SALINAS 1 1,36.7674,-121.6584
23012,CARMEL VALLEY 1,36.3605,-121.586
23013,SALINAS 2 1,36.7599,-121.5844
23014,SALINAS 3 1,36.7165,-121.675
23015,SALINAS 4 1,36.6483,-121.5258
23016,SALINAS 5 1,36.6851,-121.6765
23017,SALINAS 5 2,36.6851,-121.6765
23018,SALINAS 6 1,36.6784,-121.577
23019,TRACY 5 1,37.751,-121.3447
23020,TRACY 5 2,37.751,-121.3447
23021,TRACY 6 1,37.7017,-121.3578
23022,STOCKTON 3 1,38.0104,-121.513
23023,STOCKTON 4 1,37.8948,-121.4648
23024,TRACY 7 1,37.7656,-121.3897
23025,GREENFIELD 1,36.2857,-121.3509
23026,GREENFIELD 2,36.2857,-121.3509
23027,LODI 1 1,38.0833,-121.4321
23028,LODI 1 2,38.0833,-121.4321
23029,LODI 1 3,38.0833,-121.4321
23030,LODI 1 4,38.0833,-121.4321
23031,LODI 1 5,38.0833,-121.4321
23032,STOCKTON 5 1,38.0939,-121.2893
23033,STOCKTON 5 2,38.0939,-121.2893
23034,HOLLISTER 1 1,36.9,-121.3924
23035,HOLLISTER 1 2,36.9,-121.3924
23036,HOLLISTER 2 1,36.9003,-121.4229
23037,SOLEDAD 1 1,36.4644,-121.2443
23038,SOLEDAD 1 2,36.4644,-121.2443
23039,SOLEDAD 2 1,36.4459,-121.4208
23040,STOCKTON 6 1,37.8876,-121.3711
23041,STOCKTON 7 1,38.058,-121.2991
23042,STOCKTON 8 1,38.032,-121.2501
23043,STOCKTON 9 1,38.0197,-121.3738
23044,STOCKTON 10 1,37.9741,-121.389
23045,STOCKTON 10 2,37.9741,-121.389
23046,LATHROP 1 1,37.7662,-121.2308
23047,LATHROP 1 2,37.7662,-121.2308
23048,STOCKTON 11 1,37.9712,-121.2424
23049,STOCKTON 11 2,37.9712,-121.2424
23050,STOCKTON 11 3,37.9712,-121.2424
23051,STOCKTON 11 4,37.9712,-121.2424
23052,STOCKTON 12 1,37.9612,-121.2871
23053,STOCKTON 12 2,37.9612,-121.2871
23054,MANTECA 1 1,37.7075,-121.2386
23055,MANTECA 2 1,37.7304,-121.2102
23056,MANTECA 2 2,37.7304,-121.2102
23057,MANTECA 2 3,37.7304,-121.2102
23058,ACAMPO 1,38.1713,-121.2853
23059,STOCKTON 13 1,38.0753,-121.2381
23060,PATTERSON 1 1,37.5099,-121.1825
23061,PATTERSON 2 1,37.3842,-121.2301
23062,MANTECA 3 1,37.8343,-121.1815
23063,MANTECA 3 2,37.8343,-121.1815
23064,MANTECA 3 3,37.8343,-121.1815
23065,MANTECA 4 1,37.9052,-121.1576
23066,MANTECA 4 2,37.9052,-121.1576
23067,MANTECA 4 3,37.9052,-121.1576
23068,NEWMAN 1,37.2402,-121.1205
23069,NEWMAN 2,37.2402,-121.1205
23070,STOCKTON 14 1,38.0016,-121.1784
23071,STOCKTON 14 2,38.0016,-121.1784
23072,LODI 2 1,38.2028,-121.0792
23073,LODI 2 2,38.2028,-121.0792
23074,LODI 3 1,38.0958,-121.1938
23075,RIPON 1 1,37.6637,-121.0611
23076,MODESTO 1 1,37.566,-121.0506
23077,MODESTO 1 2,37.566,-121.0506
23078,MODESTO 2 1,37.5942,-121.0119
23079,MODESTO 3 1,37.6722,-120.9391
23080,MODESTO 3 2,37.6722,-120.9391
23081,KING CITY 1 1,36.1709,-120.9815
23082,KING CITY 1 2,36.1709,-120.9815
23083,MODESTO 4 1,37.6933,-121.1056
23084,MODESTO 5 1,37.7633,-121.0643
23085,MODESTO 5 2,37.7633,-121.0643
23086,MODESTO 5 3,37.7633,-121.0643
23087,ESCALON 1,37.8722,-121.0432
23088,ESCALON 2,37.8722,-121.0432
23089,MODESTO 6 1,37.6809,-120.9692
23090,MODESTO 6 2,37.6809,-120.9692
23091,MODESTO 7 1,37.5601,-120.9708
23092,IONE 3 1,38.2699,-120.9333
23093,CERES 1 1,37.5671,-120.9027
23094,CERES 2 1,37.5294,-120.9012
23095,MODESTO 8 1,37.6103,-120.9164
23096,MODESTO 8 2,37.6103,-120.9164
23097,MODESTO 8 3,37.6103,-120.9164
23098,MODESTO 9 1,37.6335,-121.0291
23099,MODESTO 9 2,37.6335,-121.0291
23100,MODESTO 9 3,37.6335,-121.0291
23101,RIVERBANK 1,37.6311,-120.8898
23102,RIVERBANK 2,37.6311,-120.8898
23103,HILMAR 1,37.3453,-120.9625
23104,TURLOCK 1 1,37.5564,-120.8795
23105,HUGHSON 1,37.5839,-120.7863
23106,TURLOCK 2 1,37.4514,-120.8408
23107,TURLOCK 2 2,37.4514,-120.8408
23108,TURLOCK 3 1,37.5233,-120.7944
23109,VALLEY SPRINGS 1,38.1786,-120.8621
